version,filename,header,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,/JavaScript_hexcode_count,/RichMedia_hexcode_count,/EmbeddedFile_hexcode_count,/ObjStm_hexcode_count,/Encrypt_hexcode_count,/OpenAction_hexcode_count,/Page_hexcode_count,/JS_hexcode_count,/AcroForm_hexcode_count,/XFA_hexcode_count,/Launch_hexcode_count,/JBIG2Decode_hexcode_count,/AA_hexcode_count,Malware
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7a0ba5c588ada264069bf44b817f093d,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7a5cc8a04fd8bfcc9f657663384a3665,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7acbe7e510513856ad2a0b9faed5fe4f,%PDF-1.4,28,28,9,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7af541c4ae9b30b8c8fcea6fcb9d0178,%PDF-1.4,15,15,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7b3af833df0ab3a2de4b1588e6b70528,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7b6f6700327b7b3cec65418050fa59ae,%PDF-1.4,34,34,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7b047a2b8f945596769045f30f904323,%PDF-1.4,23,23,8,8,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7b887121a6d6a883d2b347686761d6d5,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7bd9e0f5b32323d6211315cbf22783fa,%PDF-1.4,15,15,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7c38c9ea65704d628bb8f6e6ec89d9a0,%PDF-1.5,229,229,88,88,2,2,2,14,2,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/07c82b2b0cd235c52fee203e932bd68d,%PDF-1.4,50,50,22,22,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7cf9fd7fffb20e6d728571e4880da89d,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7d13d572b83ecfe534944d8274bb89a6,%PDF-1.6,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7db5516cb706b7febba289664e7551e4,%PDF-1.6,50,49,18,17,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7de452bc6d68a92f26ceee58d667a715,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7dfd685cf357c74de0530e86ab407975,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7e4b8b08f922b04870384ba2fbf7473d,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7e4622ea116fc23d8ac153bc8b51173f,%PDF-1.4 S,22,22,8,8,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/007e93539fee059d771150074eb3b5a5,%PDF-1.6,81,81,8,8,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7f1ce0c9215d6ccab40924f253b93727,%PDF-1.3,17,16,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/07f56687370744158f4497a195654fca,%PDF-1.4,50,50,15,15,1,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/7fbf3e393d5403f7ad1fb9348d702f4f,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8a5b6472c349e136061b371916771fff,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8a41134c808a3753ba89d90523b5a5a9,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8afde2a8372ae97c0c3b6cd26b2263d0,%PDF-1.5,51,51,10,10,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8b7f013622029bd831faaad57d8f35d6,%PDF-1.4,287,287,29,29,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8b31708ffb1c8f6a979085da860f2031,%PDF-1.4,52,52,20,20,4,4,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8b8580142dced1a175f9aa43fe940fb8,%PDF-1.5,8,8,6,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8bca6936f1c87ac74943abfc07ecb69e,%PDF-1.4,28,28,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8beedc1005108d158d0ba7284fa8259f,%PDF-1.7,6,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/08c67a77c4310ad94f581e5f8f7f6244,%PDF-1.7,129,129,35,35,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8cbc981b31a37911c60a056aa438e328,%PDF-1.5,47,47,16,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8cd29e7b370f067539c6d1c70393d6d3,%PDF-1.5,28,28,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8d4e54edc0ae9bf58e6a43dfb7623e13,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8d025e10919fd6754229d08ca3934125,%PDF-1.5,16,16,8,8,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8db01c80705127239f69668da7f44229,%PDF-1.4 S,42,42,16,16,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8de85b0807666cdb3f885691fac16ad5,%PDF-1.5,28,28,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8e632c9d0105fcdaeeed91f57dcd6285,%PDF-1.4,13,13,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8ed0b4aa6c091e3212e1b643f5646d00,%PDF-1.3,16,16,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8ede5dd13e47696a50586cd8cbb7b062,%PDF-1.5,19,18,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8f0f2284bfafda5e49dccd5755a0acf8,%PDF-1.3,21,21,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8f8e0f64ac65ae9cdf5bca8e1bb4fcc5,%PDF-1.5,16,16,8,8,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8f133cce045cfe1acc7da927b863b256,%PDF-1.7,78,78,72,72,0,0,2,2,2,7,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/08fb697e181de3dd5bbc3c3597094499,%PDF-1.4,72,72,26,26,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/8ffb02bd396d0829e4d68d71bb15c57a,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9a2977f2bf4e56ebc332dc4540f14a57,%PDF-1.7,5,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9abf1a8b30bf8bbb31416212f7b70683,%PDF-1.7,27,27,15,15,1,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9ae0313cd4fab99c7dd34585c773e700,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9b1a362166dd720385e957549685a478,%PDF-1.5,54,52,9,10,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9b73d53d59ca08b91c457cd5f569a0fb,%PDF-1.3,21,21,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9ba6e83789efeacab9d3e9478b4cef14,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9bed3401786472db7abd44a2002f0a17,%PDF-1.5,13,13,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/9c07639ddc51371a90b546cd9eb86fce,%PDF-1.7,15,15,7,7,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/09ff4ebd415e5b4dbd7da5cb8919f59a,%PDF-1.5,54,53,10,10,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/10bc72f7b5ac79244556da2548e03621,%PDF-1.5,4,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/10e68d6d406f1d9a71a6d4f39e3ec3e4,%PDF-1.7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/11a38a592346e5854e8326222c93d404,%PDF-1.5,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/11f10152cc90b53999c63938938b66d4,%PDF-1.3,34,28,13,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/12a798dc8785cea5e2bca0677aa353ff,%PDF-1.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/13ed6ea2c4e0f86f141bc9f824f395c5,%PDF-1.5,15,14,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/14b8c07950dbcf05cf96aec51fd71291,%PDF-1.7,8,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/16c1471e7b945a785d4382d4813ad64d,%PDF-1.3,55,55,26,26,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/16f43ea76bf82a332f35cd835eae287e,%PDF-1.7,5825,5825,63,63,2,2,2,38,2,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/18c6c94e7926a7614d90ba046f402f3c,%PDF-1.4,50,50,17,17,3,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/19ef2f3e976da2ae3e6d31697fab3ffd,%PDF-1.5,18,18,5,5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/20ccadd89b3a0c3e7f0f408f99a17947,%PDF-1.4,46,46,21,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/21befb0b97f70d0f22052abc887a8aa4,%PDF-1.5,30,30,9,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/022e5b01be6981de2a697982d5604dd4,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/23a97c929a1b1dabb22b2406034e4c60,%PDF-1.41 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/23f0adb1e55de697c6afb15896f7372c,%PDF-1.7,277,277,243,243,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/025a16fca09eeeb51725f6268db5c26a,%PDF-1.4,26,26,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/25b687999b8c1067a8f5598bbfaf912b,%PDF-1.4,40,40,19,19,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/25cc00ebfc4ca9bec53b1cd2749a7de3,%PDF-1.5,515,515,429,429,2,2,2,36,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/25f46008a2ca98574999c8a0a70bef13,%PDF-1.7,34,34,33,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/26de223dec301ad0208b53e6a42e5a3d,%PDF-1.7,68,68,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/27b2aa49da5d3671f48e741b89300746,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/28a6267e1f78a1d39e71933358d20016,%PDF-1.4,81,81,11,11,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/29bcff06069c0108f836b18d5f5ade11,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/30c6a6194dcd3bb6dc202e03494da77c,%PDF-1.6,15,14,10,9,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/30e4019b6d7037b919285a9582f22f79,%PDF-1.3,18,18,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/30fb4b7e5a804a01c57e8fcec8a370e3,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/32d4388d50b7d245914144cc2ca61e27,%PDF-1.4,4,3,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/32f7f7cb3f388e640f90b45b43eee3ee,%PDF-1.4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/32f0783af4e5128ffc3663c7128dc5fa,%PDF-1.4,47,48,8,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/33b605fcb416698565a508e0e88a0ae9,%PDF-1.3,11,10,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/34d64e2655e3fe701843769145547825,%PDF-1.6,5,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/35c7eaa129dbe6a67ff36103c8a916ac,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/36e0603ee048ed330166b0a5a2efcf71,%PDF-1.7,36,35,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/37eec97ba1a2dd3a5d038cfaf2353cd6,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/38c0d81b5fd8bef1630817fed6f7c0d2,%PDF-1.6,32,32,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/39edda28bc58eaa4852f303507a7b901,%PDF-1.7,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/42c0c527ac3b62a9a0e51d165dbb5f5f,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/42d87231afe2fdf48f603a6fdcb6c915,%PDF-1.7,78,78,20,20,1,1,1,5,0,0,5,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/43b5bf042c8fd0f528756756cb532c45,%PDF-1.5,16,16,6,6,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/43f070227dd124212ff765302e2e302a,%PDF-1.7 ,23,23,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/45ab6b53f824bf13c152d185bbf31cf7,%PDF-1.4,59,59,25,25,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/46ae22e3f4eddc3f9fe21abeb06b323e,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/046fca23fdc366491a038a9f0c25a516,%PDF-1.7,49,49,13,14,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/47aab19b4b5436bef2494813ea5f771b,%PDF-1.4,50,50,22,22,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/48a28af1f1576ce5dc783fba9458a5ba,%PDF-1.5,54,53,10,10,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/49a304eca1aa7c44504ee8dab6332b70,%PDF-1.7,16,16,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/49d6aabfe36268295175d66d9644c28e,%PDF-1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/50d644fb89eb1400767e2ef435d3c504,%PDF-1.6,11,10,8,7,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/51f3c64a44578129c3e4bf27f9a80203,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/53b6acee3d7ed70c43bc4c55b9324eaf,%PDF-1.5,21,21,12,12,1,1,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/53d24c5b6e97c580d4a347fdbb399ec7,%PDF-1.3,32,32,13,13,1,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/54b4b05a8fe0f2c1a30335647731a9f2,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/55fb632a20882b1a3e365922aab4c2c7,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/56dfee2bb598908771a91923fb489729,%PDF-1.3,15,14,6,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/57a2c683a302cfa4b874beae4f259520,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/58bffafd8dc659a389c95f348d0818c3,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/58f1c34fbe9a4082ed2e52d88c1da40e,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/60cb9c27bf06ef6d387acf78603c6666,%PDF-1.5,35,35,15,14,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/61a403ca2e1970988ce70caa4e1efd29,%PDF-1.3,7,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/61e6b7a4b84d187b25efb9823bf814aa,%PDF-1.5,46,46,15,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/62c40fcc8ce182042c5dd48e1b429ecd,%PDF-1.3,24,24,6,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/62f90efe99efcde9d0f189ca0a9f853b,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
